"An exception is in reaction with silyl -chlorides, -bromides, and -idides, where the oxygen acts as the nucleophile to produce silyl enol ether.","Pengecualian ada pada reaksi dengan silil klorida, bromida, dan iodida, di mana oksigen berperan sebagai nukleofil membentuk silil enol eter."
"Her maternal grandparents were Pierre de Courtenay, Seigneur de Conches, and Perronelle de Joigny.","Putra sulung mereka Pierre dari Courtenay, Lord Conches."
"In the virtual call system, the network guarantees sequenced delivery of data to the host.","Sistem komunikasi di era digital ini, menuntut adanya efisiensi dalam pengiriman informasi dari narasumber kepada penerima."
"The East Asian countries of Japan and Korea also adopted Zhu Xi's teaching, known as the Shushigaku (朱子學, School of Zhu Xi) of Japan, and in Korea the Jujahak (주자학).","Negara-negara Asia Timur seperti Jepang dan Korea juga menerapkan ajaran Zhu Xi, yang dikenal dengan nama Shushigaku (朱子学, Mazhab Zhu Xi) di Jepang dan Jujahak (주자학) di Korea."
"Bernard then found Rudolf in Mainz and was able to silence him, returning him to his monastery.","Bernardus lalu bertemu Rudolf di Mainz dan berhasil membuatnya diam, lalu mengembalikannya ke biara."
"In 1731 and act, entitled ""An Act to Prevent Persons From Concealing the Smallpox"", was passed.","Pada tahun 1731, di London,Inggris dibuatlah undang-undang yang isinya ""Barang siapa membuang tinja dari jendela, harus membayar denda."""
Rocks in the series are thought to be genetically related by fractional crystallization and to be at least partly derived from magmas of basalt composition formed in the Earth's mantle.,Batuan di kelompok ini diperkirakan memiliki genesa yang terkait dengan kristalisasi fraksional atau setidaknya sebagian berasal dari komposisi basal atau andesit yang terbentuk di kerak bumi.
"The Timbers won the 2015 MLS Cup against Columbus Crew SC 2–1 from the fastest MLS Cup goal from Diego Valeri, followed by a header from Rodney Wallace in the first half.","The Timbers memenangkan Piala MLS 2015 melawan Columbus Crew SC 2–1 dari gol Piala MLS tercepat dari Diego Valeri, diikuti oleh sundulan dari Rodney Wallace di babak pertama."
It is believed to have been completed in 731 when Bede was approximately 59 years old.,"Konon penulisannya selesai pada tahun 731, tatkala Bede diperkirakan telah berusia 60 tahun."
"In Christianity, evil is incarnate in the Devil or Satan, a fallen angel who is the primary opponent of God.","Dalam Kekristenan aliran utama, iblis adalah malaikat yang jatuh yang memberontak melawan Allah."
Average attendance is for all home league matches.,Tim peserta merupakan juara dari liga domestik di setiap negara peserta.
At the age of 21 Lincoln moved back to Utah.,"Dan pada usia 14 tahun, Go Eun kembali ke korea."
"It was released on November 17, 2017 by SM Entertainment with the lead single (called ""title track"" in Korea) ""Peek-a-Boo"".","Album ini dirilis pada 17 November 2017 oleh S.M. Entertainment dengan singel utama ""Peek-A-Boo""."
"In 1855, he was appointed Professor of Mathematics and Natural Philosophy at the Elphinstone College in Bombay, becoming the first Indian to hold such an academic position.","Pada 1855, ia dipilih menjadi Profesor Matematika dan Filsafat Alam di Elphinstone College, Bombay, menjadikannya orang India pertama yang meraih jabatan akademik."
"The film was originally set for a July 15, 2016, release; however, in March 2016, it was announced the film would be given a limited release starting December 2, 2016, before expanding on December 16, 2016.","Film ini rencananya dirilis tanggal 15 Juli 2016, tetapi pada Maret 2016 diumukan bahwa film ini akan dirilis terbatas pada tanggal 2 sampai 16 Desember 2016 secara bertahap."
"The Bill of Rights 1689 affirmed parliamentary supremacy, and declared that the English people held certain rights, including the freedom from taxes imposed without parliamentary consent.","Undang-Undang Hak Asasi 1689 memberikan supremasi parlementer, dan mendeklarasikan bahwa rakyat Inggris memegang hak-hak tertentu, yang meliputi bebas dari perpajakan yang dicanangkan tanpa persetujuan parlementer."
Most prominent Francophone politicians such as Elio Di Rupo and Isabelle Durant along with some Flemish politicians such as Pascal Smet and Guy Vanhengel objected to this remark.,Paling menonjol Francophone politisi seperti Elio Di Rupo dan Isabelle Durant bersama dengan beberapa politisi Flemish seperti Pascal Smet dan Guy Vanhengel keberatan dengan pernyataan ini.
"For example, the word ada 'egg' shows the typical Gothic ""sharpening"" of Proto-Germanic *-jj- to -ddj- (as in Ulfilian Gothic iddja ""went"" from PGmc. *ijjē), being from Proto-Germanic *ajja-.","Bahasa Goth Krim hampir secara universal dianggap merupakan bahasa Goth berdasarkan aspek-aspek fonologisnya: kata ada ""telur"", sebagai contoh, menunjukkan ""penguatan khas Goth"" dari bahasa Proto-Jermanik *-jj- ke -ddj- (seperti di bahasa Goth Wulfila iddja ""dahulu pergi"" dari Proto Jermanik *ejjon), dari bahasa Proto-Jermanik *ajja-."
He moved to Hong Kong in 1955 and joined the colonial government.,Ia pindah ke Hong Kong pada 2005 dan membuka bisnis yang lain.
"Canberra: Australian War Memorial, 1952-1977.",Serial tersebut diterbitkan oleh Australian War Memorial antara 1952 dan 1977.
"In the Afghan countryside, pockets of insurgents hide among the rural population.","Di Indonesia, praktik perbankan sudah tersebar sampai ke pelosok pedesaan."
"Lambek references Melzak who defines his Q-machine as ""an indefinitely large number of locations ... an indefinitely large supply of counters distributed among these locations, a program, and an operator whose sole purpose is to carry out the program"" (Melzak 1961:283).","Lambek mengacu Melzak yang mendefinisikan mesin-Q nya sebagai ""sejumlah lokasi yang besar tanpa batas ... persediaan penghitung yang tanpa batas yang terdistribusi di antara lokasi-lokasi tersebut, sebuah program, dan sebuah operator yang tujuan satu-satunya yaitu menjalankan program."""
"Stan Kroenke was approved by the NFL on August 25, 2010 to purchase 100% of the Rams from the current owners Chip Rosenbloom and Lucia Rodriguez.","Khan pertama kali berupaya untuk membeli sebuah tim National Football League pada tanggal 11 februari 2010, ketika ia masuk ke dalam perjanjian untuk memperoleh 60% dari St. Louis Rams dari Chip Rosenbloom dan Lucia Rodriguez, tunduk pada persetujuan oleh pemilik NFL."
"After healing her, Selene manipulates Blink by stating she's been looking for her for a while and could hear her crying out for help.","Dengan meniupnya, perawat bisa segera mengerti bahwa ia dipanggil dan akan segera datang menolong."
"Brewing has taken place since around the 6th millennium BC, and archeological evidence suggests that this technique was used in ancient Egypt.","Pembuatan bir memiliki sejarah yang panjang, dan bukti arkeologi menunjukkan bahwa teknik ini telah digunakan di Mesir kuno."
"Omote-sando Station (表参道駅, Omote-sandō-eki) is a Tokyo Metro subway station located at the intersection of Omotesandō (Avenue Omotesandō) and Aoyama-dori (Aoyama Street) in Aoyama, Minato ward, Tokyo, Japan.","Stasiun Omotesandō (表参道駅, Omotesandō-eki) adalah stasiun metro Tokyo Metro yang terletak pada perpotongan Omotesandō dan Aoyama-dori di Minato, Tokyo, Jepang."
The school's programs are unique in that they blend building construction and civil engineering.,Insinyur konstruksi bersifat unik karena merupakan gabungan antara insinyur sipil dan manajer konstruksi.
"The tall trees are ""too proud"" to bend and surrender to the winds, whereas the humble blade of grass will bend and surrender to the mighty wind.","Cerita tersebut berkisah tentang pohon oak yang bangga akan kekuatannya untuk bertahan dari angin ribut dan malah tumbang, dan alang-alang yang 'tunduk dengan angin' dan sehingga selamat."
He would board the last train of the night and exit the train at any station he pleases.,Ia akan mengendarai kereta terakhir pada malam dan berhenti di stasiun manapun yang ia inginkan.
Ariane 5 is operated and marketed by Arianespace as part of the Ariane programme.,Roket ini dioperasikan dan dipasarkan oleh Arianespace sebagai bagian dari program Ariane.
"In a letter distributed to Lakers' fans before that evening's game against the Indiana Pacers, Bryant wrote, ""What you've done for me is far greater than anything I've done for you. ...","Di surat yang diberikan ke fans Lakers sebelum game melawan Indiana Pacers, Bryant menulis, ""Apa yang kamu lakukan padaku lebih banyak dari semua yang kulakukan untukmu. ..."
This means that interchanging the collector and the emitter makes the transistor leave the forward active mode and start to operate in reverse mode.,Ini berarti dengan mempertukarkan kolektor dan emitor membuat transistor meninggalkan moda aktif-maju dan mulai beroperasi pada moda terbalik.
"The name Syncopy Films derives from ""syncope"", the medical term for fainting or loss of consciousness.","Nama Syncopy Films diambil dari ""syncope"", istilah kedokteran untuk menyebut pingsan atau kehilangan kesadaran."
He works as Clinical Instructor in Medicine at Joan and Sanford I. Weill Department of Medicine of Weill Cornell Medical College.,"Weill Cornell Medical College, resminya bernama Joan and Sanford I. Weill Medical College of Cornell University dan disingkat menjadi Weill Cornell, adalah satuan penelitian biomedis dan sekolah kedokteran Cornell University."
"He is credited with founding this political entity and expanding its territory which, at the time of his death, spanned the area ranging from the Baltic Sea to the Black Sea.",Ia memperluas wilayah negaranya dan pada saat kematiannya wilayah Keharyapatihan Lituania terbentang dari pesisir Laut Baltik hingga Laut Hitam.
"These were performed in town halls and other large buildings for a ticket-buying audience, or were booked by societies or for private showings in the homes of the well-off, the setting suggested in both of Wright's demonstration pieces.","Hal ini dipertunjukkan di balai kota dan gedung besar lainnya dengan penonton yang membayar dengan membeli tiket, atau dibayar oleh perkumpulan atau pertunjukan pribadi di rumah orang kaya, suasana yang tergambarkan pada karya demonstrasi Wright."
These actions force St. John to take a hard look at himself and what he has become and to decide whether his ex-wife Ellen Freeman (Julie Christie) and his former partner Wilfred Buckley (Gene Hackman) are right in believing that his success is due primarily to the exploitation of others.,"Berbekal api cinta mereka yang membara, serta kepercayaan diri bahwa pernikahan adalah suatu hal yang suci dan sakral yang ia pelajari dari usia pernikahan orangtuanya, Bradley (James Brolin) dan Betty (Jane Seymour), yang hampir menginjak 30 tahun, Ava jelas merasa bahwa pernikahan yang ia jalani akan memperlengkap kebahagiaan hidupnya saat ini."
"In Yao's first game in Miami on December 16, 2002, the Heat passed out 8,000 fortune cookies, an Asian cultural stereotype.","Dalam pertandingan pertama Yao di Miami pada 16 Desember 2002, Heat memberikannya 8.000 kue keberuntungan, sebuah stereotipe dari kebudayaan Asia."
"Hitler referred to Marxism and ""Bolshevism"" as means for ""the international Jew"" to undermine ""racial purity"", stir up class tension and mobilize trade unions against the government and business.","Hitler menyebut Marxisme dan ""Bolshevisme"" sebagai alat bagi ""Yahudi internasional"" untuk merusak ""kemurnian ras"" dan kelangsungan hidup bangsa Nordik atau Arya dan untuk mengacaukan kehidupan sosial ekonomi Jerman."
The layout for the station has its own unique features that are not found in other stations in the Klang Valley.,"Bangunan stasiun ini, memiliki keunikan yang sama sekali tidak dapat dijumpai di stasiun-stasiun lainnya di jalur-jalur SS."
"SFT advocates self-determination for Tibet because of Tibet's historical status as well as opposing the Chinese government's violation of the Tibetan people's human rights, cultural heritage, environment, language and religion.","SFT menyuarakan penentuan nasib sendiri untuk Tibet karena status sejarah Tibet dan menentang pelanggaran hak asasi manusia, warisan budaya, lingkungan, bahasa, dan agama Tibet oleh pemerintah Tiongkok."
"Once a dreamy village, it expanded rapidly when local farmers started selling land for new construction in the 1970s.","Pernah menjadi desa mimpi, Teising berkembang pesat ketika petani setempat mulai menjual tanah untuk konstruksi baru pada tahun 1970-an."
"In Champagne, a vintage Champagne (Champagne Millésimé in French) is a champagne composed entirely of wines of the same year.",Champagne dapat mengacu kepada beberapa hal berikut: Provinsi Champagne di Prancis Sampanye - minuman anggur yang dihasilkan di provinsi tersebut
"Perhaps the most prominent example of the phalanx's evolution was the oblique advance, made famous in the Battle of Leuctra.","Mungkin contoh yang paling menonjol dari evolusi phalanx adalah taktik maju secara miring, yang menjadi terkenal dalam Pertempuran Leuctra."
Chief amongst the lands was the title of the Barony of Ballinbreich Castle.,Jomblang adalah desa di kecamatan Jepon Kabupaten Blora.
"Some were made in Silla; Others were of foreign origin, probably from Southeast Asia, India or South Asia.","Lukisan dan patungnya banyak ditemukan di berbagai penjuru India; termasuk Nepal, Tibet dan Asia Tenggara."
"He portrayed the role of Vikram, a supporting character.","Dia menggambarkan peran Vikram, karakter pendukung."
"He graduated from the Seabury-Western Episcopal Theological Seminary in 1955, and served as an Episcopal priest.",Kemudian Ia menerima sarjana teologi sakral di Episcopal Theological School pada tahun 1951 dan ditahbiskan sebagai imam Episkopal di Keuskupan Massachusetts.
Hotels with 4 or 5 stars contribute 42% of the total beds available and 41% of the overnight stays in Amsterdam.,Hotel dengan 4 atau 5 bintang berkontribusi 42% dari jumlah total kamar dan 41% tinggal bermalam di Amsterdam.
The institution of protecting power dates back to the Franco-Prussian War of 1870 and was formalized in the Geneva Convention of 1929.,Konsep negara pelindung sudah ada sejak Perang Prancis-Prusia tahun 1870 dan diatur oleh Konvensi Jenewa 1929.
Kangju was mentioned by the Chinese traveller and diplomat Zhang Qian who visited the area c.,Kangju disebutkan oleh penjelajah dan diplomat China Zhang Qian yang mengunjungi area tersebut pada tahun 128 SM.
"Gallus Anonymous wrote that the heir of the Polish throne was born in the winter of 1107–08, but omitted the gender and name of the child.","Gallus Anonymous menulis bahwa ahli waris takhta Polandia lahir di musim dingin tahun 1107–08, namun jenis kelamin dan nama anak tersebut tidak diketahui."
"He declared the then US president George W. Bush to be an ""enemy of Muslims"".","Ia mendeklarasikan presiden AS George W. Bush sebagai ""musuh Muslim""."
"In the SpongeBob SquarePants episode ""Squidville"", Squidward Tentacles temporarily moves to a gated community of squids to get away from SpongeBob SquarePants and Patrick Star.","Dalam ""House Fancy"", kuku Squidward terinjak dan terlepas karena sofa yang diangkat Squidward dan SpongeBob mengenai kaki Squidward."
"Involved in a war with the Aetolians, Philip learned by messenger of the victory of Hannibal over the Romans, at Lake Trasimene in June 217 BC.","Terlibat dalam perang dengan Aitolia, Filipus diberi tahu oleh utusan mengenai kemenangan Hannibal atas Roma, di Danau Trasimene pada Juni 217 SM."
Alex Hoban (11 Feb 2009).,Diakses tanggal 4 Feb 2009.  ^ Alex Hoban (11 Feb 2009).
"In the sulfur cycle, archaea that grow by oxidizing sulfur compounds release this element from rocks, making it available to other organisms, but the archaea that do this, such as Sulfolobus, produce sulfuric acid as a waste product, and the growth of these organisms in abandoned mines can contribute to acid mine drainage and other environmental damage.","Namun, arkea yang melakukan hal ini, seperti Sulfolobus, menghasilkan asam sulfat sebagai produk limbah, dan pertumbuhan organisme ini di tambang yang ditinggalkan dapat berkontribusi pada air asam tambang dan kerusakan lingkungan lainnya."
This fort is situated at a higher level than the rest of the village.,Desa ini terletak di dataran yang lebih tinggi dibanding desa-desa lainnya di kecamatan yang sama.
"The book's 40 chapters are divided into six major sections, with the following titles: What on Earth Am I Here For?","40 bab pada buku ini dibagi menjadi enam bagian utama, dengan judul berikut ini: Untuk Apakah Aku Hidup di Dunia Ini?"
What were you doing at that particular moment?,Apa yang sedang kau lakukan pada saat itu?
"She was not only occupied with advancing women's rights, but also promoted political reforms such as proportional representation, binding referendums, and a Cabinet elected directly by Parliament.","Katherine bukan hanya sibuk memajukan hak asasi wanita, tetapi juga mempromosikan reformasi seperti perwakilan berimbang, referendum yang mengikat, dan kabinet yang dipilih langsung oleh parlemen."
Erich Follath (23 May 2009).,Diakses tanggal 15 September 2012.  ^ Erich Follath (23 Mei 2009).
Its flight is swift and straight.,Karakter pesawat ini lincah dan cepat.
The Fourier transform of a Gaussian function is another Gaussian function.,Deret Fourier dari sebuah fungsi genap periodik hanya terdiri dari fungsi kosinus.
"Australia has continued to silence West Papuans with former Prime Minister Tony Abbott saying Australia will not ""give people a platform to grandstand against Indonesia"".","Australia masih terus membungkam aktivis Papua Barat setelah Perdana Menteri Tony Abbott berkata bahwa, ""Australia tidak akan memberi tempat untuk melancarkan protes terhadap Indonesia""."
"The first flight went from Rome to Lourdes on 27 August 2007 transporting the vicar of Rome, Cardinal Camillo Ruini.","Penerbangan pertama kali adalah dari Roma ke Lourdes pada tanggal 27 Agustus mengangkut vikaris Roma, Kardinal Camillo Ruini."
A writing system for the Soqotri language was developed in 2014 by a Russian team led by Dr. Vitaly Naumkin following five years of work.,Sistem penulisan bahasa Sokotri dikembangkan pada tahun 2014 oleh tim Rusia yang dipimpin oleh Dr. Vitaly Naumkin setelah lima tahun bekerja.
"This article is incomplete, editors are welcome to contribute to expanding this list.",Daftar ini belumlah lengkap; pembaca dipersilakan melengkapi artikel ini.
Member organizations in West and East took numerous initiatives to end the policy of confrontation.,"""Agama-agama Barat maupun Timur telah lama menekan komunitas homoseksual hingga ke tepi."
"Tarsis Kabwegyere, a government minister, stated that a response team had been sent in to help with rescue efforts, whilst the Uganda Red Cross provided doctors.","Tarsis Kabwegyere, seorang menteri di pemerintahan Uganda, menyatakan bahwa tim SAR telah dikirim untuk membantu upaya penyelamatan, sedangkan Palang Merah Uganda menyediakan dokter."
"In 1933, Eger was one of those towns that first got the permission for opening a spa.","Pada 1933, Eger adalah salah satu dari beberapa kota yang mendapat izin membuka spa."
"In early 2010 the city had 22 hotels with a total of 1,064 rooms.","Pada tahun 2010, munisipalitas ini memiliki populasi sebesar 10.076 jiwa atau 1.798 rumah tangga."
"Five generations of vehicles have been produced, manufactured by Mowag or under licence by other companies, and variants are in service with military forces throughout the world.","Lima generasi kendaraan telah diproduksi, dimanufaktur oleh MOWAG atau dilisensi oleh perusahaan-perusahaan lain, beberapa varian telah bertugas di berbagai pasukan militer di seluruh dunia."
"Marxist literature defines state capitalism as a social system combining capitalism with ownership or control by a state—by this definition, a state capitalist country is one where the government controls the economy and essentially acts like a single huge corporation, extracting the surplus value from the workforce in order to invest it in further production.","Sastra Marxis mendefinisikan kapitalisme negara sebagai sistem sosial yang mengombinasikan kapitalisme dengan kepemilikan atau kendali oleh negara; dengan definisi ini, sebuah negara yang menganut paham kapitalis negara adalah sebuah negara dengan pemerintahan yang mengendalikan ekonomi dan pada dasarnya bertindak seperti sebuah perusahaan besar dan mengambil nilai surplus dari tenaga kerja untuk menginvestasikannya dalam produksi tambahan. ^ Williams, Raymond (1983)."
"The accounts of meditative states in the Buddhist texts are in some regards free of dogma, so much so that the Buddhist scheme has been adopted by Western psychologists attempting to describe the phenomenon of meditation in general.","Makna keadaan meditatif dalam teks-teks Buddhis, dalam beberapa hal, bebas dari dogma, sehingga skema Buddha telah diadopsi oleh psikolog Barat yang mencoba untuk menggambarkan fenomena meditasi secara umum."
"Users could add people as friends, send them messages, and update their personal profiles to notify friends about themselves.","Pengguna bisa menambahkan orang-orang sebagai teman, mengirimkan pesan, dan memperbarui profil pribadinya."
"From the 1940s until the 1960s, Sihanouk's compositions were mostly based on sentimental, romantic and patriotic themes.","Dari 1940an sampai 1960an, komposisi Sihanouk sebagian besar berdasarkan pada tema-tema sentimental, percintaan dan patriotik."
The planned Qatar–Bahrain Friendship Bridge would connect Qatar to Bahrain.,Jembatan Qatar Bahrain yaitu sebuah jembatan yang menghubungkan Qatar dan Bahrain.
"He was chancellor of the curia and undersecretary of the Catholic Conference from 1964 to 1965, and episcopal chancellor and vice-rector of the Minor Seminary from 1966 to 1967.","Ia menjadi kanselir kuria dan sekretaris rendah Konferensi Katolik dari 1964 sampai 1965, dan kanselir episkopal dan wakil rektor Seminari Minor dari 1966 sampai 1967."
One Australian and three U.S. cruisers were sunk and one other U.S. cruiser and two destroyers were damaged in the Battle of Savo Island.,"Satu kapal penjelajah Australia dan tiga kapal penjelajah Amerika tenggelam, serta satu kapal penjelajah dan dua kapal perusak Amerika rusak dalam Pertempuran Pulau Savo."
1839 – The Treaty of London establishes Belgium as a kingdom and guarantees its neutrality.,1839 – Belgia didirikan sebagai sebuah kerajaan berdasarkan ketentuan Traktat London.
Duc then served as the viceroy of southern Vietnam during Gia Long's reign.,Duc kemudian menjabat sebagai viceroy selatan Vietnam pada masa pemerintahan Gia Long. ^ Nguyễn Huỳnh Đức (Vietnamese)
"Given the half-life difference, 13N is the most important nitrogen radioisotope, being relatively long-lived enough to use in positron emission tomography (PET), although its half-life is still short and thus it must be produced at the venue of the PET, for example in a cyclotron via proton bombardment of 16O producing 13N and an alpha particle.","Mengingat selisih waktu paruhnya, 13N adalah radioisotop nitrogen yang paling penting, umurnya cukup panjang untuk digunakan dalam tomografi emisi positron (positron emission tomography, PET), meskipun waktu paruhnya masih pendek maka harus dibuat di lokasi PET, misalnya dalam siklotron dengan cara 16O dibombardir dengan proton yang menghasilkan 13N dan partikel alfa."
"Applications remember the grants, which can be revoked by the user at any time.","Aplikasi mengingat hibah izin mereka, dan mereka dapat disesuaikan oleh pengguna setiap saat."
"She also completed a triple flip-double loop-double loop, a triple loop, and a triple flip-double loop.","Dia juga menyelesaikan lompatan triple flip-double loop-double loop, triple loop, dan triple flip-double loop."
The Sint Jans market is still held here on the last weekend of June since 1977.,Hasil di kandang ditulis tebal Sejak 17 Juli 2013.
"She also worked as a backing singer and demo singer for various artists, and as a vocal producer for movies including the Infernal Affairs trilogy, Initial D, Daisy, The Warlords, and several DreamWorks animations.","Dia juga bekerja sebagai penyanyi belakang dan penyanyi demo untuk berbagai seniman, dan sebagai produser vokal untuk film termasuk trilogi Infernal Affairs, Initial D, Daisy, The Warlords, dan beberapa animasi Dreamworks."
"He began the formal study of drawing at fifteen; but, at his father's insistence, he changed to architecture.","Dia memulai studi formal menggambar di usia lima belas tahun, tetapi atas desakan ayahnya berubah menjadi studi arsitektur."
"She was a print model from the age of two and later took on the stage name ""Ledoyen"" after the maiden name of her maternal grandmother, who was a stage actress.","Dia adalah seorang model dari usia 2 tahun dan kemudian mengambil nama panggung ""Ledoyen""."
But Hill said he only received one copy.,Ray berkata bahwa dirinya mendapatkan sebuah surat.
Trail of movement can be seen.,Pengaruh jalur kereta api dapat dirasakan langsung.
He was buried beside his father in the abbey of Lorsch.,Ia dimakamkan di samping makam ayahandanya di dalam Biara Lorsch.
"In 2018, India is the host to this year’s World Environment Day and the theme is ‘Beat Plastic Pollution' with focus on single-use or disposable plastic.","Pada tahun 2018, India adalah tuan rumah untuk Hari Lingkungan Dunia dan temanya kali ini adalah ‘Beat Plastic Pollution’ yang berfokus pada plastik sekali pakai."
"While many stations in the USA have since discontinued broadcasting in stereo, many still have the necessary equipment to do so.","Di mana ketika sebagian besar fansubbing menghentikan distribusi ketika judul tersebut terlisensi di Amerika Utara, masih ada beberapa yang terus melanjutkan kegiatannya jauh setelah itu."
A new semi-high speed train Gatimaan Express that reduces travel time between Delhi and Agra to 100 minutes has been started from 5 April 2016.,Kereta api baru enam gerbong CSR Zhuzhou digunakan untuk layanan di antara stasiun Sri Petaling dan Putra Heights sehingga 16 Juli 2016.
"Retrieved 2008-12-20. ""partition"".","Diakses tanggal 2008-12-20.  ^ ""partition""."
"It is distinguished from genetic variability, which describes the tendency of genetic characteristics to vary.","Ia berbeda dari variabilitas genetik, yang menjelaskan kecenderungan kemampuan suatu karakter/sifat untuk bervariasi yang dikendalikan secara genetik."
Their hope is to end the ethnic divisions in the country and restore peace and harmony.,"Merupakan kewajibannya untuk mempelajari pengendalian empat unsur, agar bisa mengalahkan Raja Api dan membawa kembali kedamaian dan keharmonisan di muka bumi."
Wallace's very public advocacy of spiritualism and his repeated defence of spiritualist mediums against allegations of fraud in the 1870s damaged his scientific reputation.,Pembelaan Wallace yang sangat terbuka atas spiritualisme dan pembelaannya secara berulang atas medium spiritualis untuk menentang tuduhan-tuduhan penipuan selama tahun 1870-an menyebabkan reputasi ilmiahnya tercemar.
"He subsequently emigrated to Durban, Natal Province in the Union of South Africa, where he later ran safaris and became a soldier-for-hire in various African countries.","Ia beemigrasi ke Durban, Provinsi Natal, Uni Afrika Selatan, dimana ia menjalani safari dan menjadi prajurit di berbagai negara Afrika. ^ Chris Hoare."
All Believers are Brothers.,Seluruh Muslimin adalah bersaudara.
"Goods imported from non-member states are subject to VAT at the rate applicable in the member state into which the goods are imported, regardless of whether the goods are received for consideration and regardless of who imports the goods.","Perjanjian EC Pasal 23 mengatur pembuatan bea cukai umum (CCT), yang dikenakan pada semua barang yang diimpor dari luar Komunitas, yang dibebankan pada tingkat yang sama, tidak peduli yang mana barang-barang negara anggota yang diimpor ke atau dari mana mereka diekspor."
"The team play in the country's highest league, the Namibia Premier League.",Tim ini bermain di liga tertinggi di Thailand yaitu di Liga Premier Thailand.
He was voted the No. 1 DJ in the World twice in 1998 and 1999 by DJ Magazine.,"Ia terpilih sebagai 'DJ no. 1 Sedunia' versi DJ Magazine pada tahun 2002, 2003 dan 2004."
"This engine-propeller combination gives the Tu-114 the official distinction of being the fastest propeller-driven aircraft in the world, a record it has held since 1960.","Putar media Sr-71 yang luar biasa secara resmi masih merupakan pesawat bertenaga jet tercepat di dunia, bahkan setelah 40 tahun dari penerbangan pertamanya."
"The Rapunzel number (Ra) is the ratio R a = L l {\displaystyle Ra={\frac {L}{l}}} The numerical values used in this equation were the average density of human hair (1.3 grams per cubic centimeter), a bending modulus ( A ) of 8 × 10−9 Newton meter2, a linear mass density of hair ( λ ) of 65 micrograms per centimeter and the major diameter of the hair (human hair is elliptical in cross section) of 79 ± 16 micrometers.","Angka Rapunzel (Ra) adalah rasionya R a = L l {\displaystyle Ra={\frac {L}{l}}} Nilai-nilai numerik yang digunakan dalam persamaan ini adalah kepadatan rata-rata rambut manusia (1,3 gram per kubik sentimeter), modulus lentur ( A ) dari 8 × 10−9 Meteran Newton2, kepadatan massa linear rambut ( λ ) dari 65 mikrogram per sentimeter dan diameter utama rambut (rambut manusia berbentuk elips dalam penampang melintang) 79 ± 16 mikrometer."
Unified Command authorizes Kulluk to drop anchor to slow drift.,Bendera Perintah untuk membuka jalan (Ling Qi) berukuran kecil.
"Retrieved 2007-01-16. *Offending Angels on IMDb Russell, Jamie (2002-04-10).","Diakses tanggal 2007-01-16.  ^ * Offending Angels di IMDb ^ Russell, Jamie (2002-04-10)."
It was during the early part of the decade that Clemenson was the leading trainer in Britain.,Selama tiga dekade selanjutnya Malinowski membawa LSE menjadi pusat pembelajaran antropologi terbaik di Inggris.
Brookfield Business Partners is the majority owner of Westinghouse.,Toshiba Group adalah pemilik mayoritas Westinghouse.
"With the South Korea national team, he participated at three editions of the FIFA World Cup, in 1986, 1990, and 1994.","Bersama tim nasional sepak bola Argentina ia merasakan tiga Piala Dunia sepak bola, yaitu pada tahun 1990, 1994, dan 1998."
"Uninhabited islands are often used in movies or stories about shipwrecked people, and are also used as stereotypes for the idea of ""paradise"".","Pulau tak berpenghuni yang sering digunakan dalam film atau cerita tentang orang terdampar, dan juga digunakan sebagai stereotip untuk gagasan ""surga""."
Stringed Instruments of Ancient Greece.,Memiliki gaya klasik dari Yunani Kuno.
"As of 4 April 2009 the four lines are as follows: Line 1 from Gare de l'Ouest/Weststation to the west to Stockel/Stokkel at the east end (formerly part of line 1B); Line 2 is a loop starting and ending in Simonis via the eastern side of the small ring road (an extension of former line 2 from Delacroix north-bound to Simonis); Line 5 from Erasme/Erasmus to the south-west to Herrmann-Debroux to the south-east (combines parts of former lines 1A and 1B); Line 6 from Roi Baudouin/Koning Boudewijn to the north-west to Simonis (including the loop of the newly extended line 2; combines the former line 2, the new connection, and a branch of the former line 1A).","Pada 4 April 2009, empat jalur tersebut adalah: Jalur 1 berjalan dari Gare de l'Ouest/Stasiun barat dari bagian barat Brussels hingga Stockel/Stokkel di ujung timur (bagian ini sebelumnya menjadi bagian dari jalur 1B); Jalur 2 adalah sebuah jalur lingkar yang berawal dan berakhir di Simonis melalui bagian timur dari jalan lngkar kecil (Bagian ini merupakan perpanjangan dari bekas jalur 2 dari Delacroix mengarah ke utara menuju Simonis); Jalur 5 berjalan dari Erasme/Erasmus di bagian barat daya Brussels menuju Herrmann-Debroux di bagian tenggara (bagian ini merupakan gabungan dari bekas jalur 1A dan 1B); Jalur 6 berjalan dari Roi Baudouin/Koning Boudewijn di bagian barat laut Brussels menuju Simonis (termasuk jalur lingkar di jalur 2 yang baru diperpanjang; menjadi gabungan dari jalur 2 lama, koneksi baru, dan cabang dari jalur 1A lama)."
"Despite progress in filtration systems for vacuum cleaners, central vacuums that vent outdoors or into a nonliving space are preferable for individuals with allergies or asthma, because they prevent indoor emissions altogether.","Sebelum menggunakan bolpoin khusus, para antariksawan atau astronot memakai pensil karbon biasa karena bolpoin biasa tidak akan bisa digunakan akibat tekanan vakum di luar angkasa yang akan menyedot habis tintanya."
